N,URBANSIMX,URBANSIMY
25067,1518810.84655000000,7295509.81539000000
25072,1507150.70967000000,7290435.30204000000
25075,1481221.19662000000,7290454.74439000000
25076,1476633.59743000000,7290428.52070000000
25077,1483605.24198000000,7280520.48485000000
25078,1472890.34528000000,7280546.35182000000
25079,1485180.75799000000,7280176.22801000000
25080,1487154.47658000000,7277981.68652000000
25081,1485056.89077000000,7275302.19027000000
25082,1473945.97462000000,7273689.44686000000
25083,1485776.62305000000,7271412.65258000000
25084,1508586.33757000000,7264188.51266000000
25085,1508553.08667000000,7270033.04080000000
25086,1471995.14454000000,7262597.49200000000
25087,1494003.23260000000,7259160.06040000000
25088,1488608.02684000000,7259193.58678000000
25089,1488641.44251000000,7264456.34329000000
25090,1488709.24878000000,7275250.87447000000
25091,1494020.89484000000,7261697.12391000000
25092,1498546.49843000000,7264382.59885000000
25093,1481142.50013000000,7278772.30331000000
25094,1476411.65076000000,7280543.64388000000
25095,1469710.31800000000,7278739.14433000000
25096,1471522.10200000000,7277082.80231000000
25097,1470373.10786000000,7275146.25859000000
25098,1470866.13574000000,7273158.06019000000
25099,1499181.37020000000,7291592.28497000000
25100,1499477.60646000000,7290341.53189000000
25101,1522325.18840000000,7320829.45103000000
25102,1527122.62221000000,7320620.12473000000
25103,1575407.62105000000,7193473.00086000000
25108,1519459.81838000000,7310075.81628000000
25109,1568703.76255000000,7170526.03395000000
25110,1568714.75292000000,7175667.38112000000
25111,1568709.46400000000,7173233.60405000000
25112,1568717.26623000000,7171845.65179000000
25113,1569102.32307000000,7177761.06315000000
25114,1570633.84658000000,7173239.92354000000
25115,1574128.33585000000,7173245.05165000000
25116,1574714.16726000000,7173875.79673000000
25117,1575234.42970000000,7176027.27059000000
25118,1570888.13740000000,7174633.84950000000
25119,1564489.61090000000,7176404.16680000000
25120,1563522.13816000000,7176018.45354000000
25121,1562932.68037000000,7176015.13846000000
25122,1563584.01184000000,7178528.59828000000
25123,1563554.37956000000,7183795.20543000000
25124,1563523.23472000000,7189327.99997000000
25125,1563538.32742000000,7186647.16069000000
25126,1571040.76381000000,7201577.14630000000
25127,1571050.61982000000,7199827.93543000000
25128,1571036.50599000000,7194577.64523000000
25129,1564852.35003000000,7199793.00957000000
25130,1559890.04017000000,7199746.02862000000
25131,1571040.61616000000,7191461.83121000000
25132,1570216.52654000000,7189251.60020000000
25133,1570227.04258000000,7190753.74297000000
25134,1574969.15831000000,7196142.32239000000
25135,1573580.65411000000,7194707.64940000000
25136,1565079.33903000000,7194544.09327000000
25137,1559931.92610000000,7194515.09638000000
25138,1567668.75980000000,7189237.25767000000
25139,1567696.42936000000,7194558.83411000000
25140,1567704.28401000000,7199809.08057000000
25141,1554826.26223000000,7153514.60747000000
25142,1554817.61637000000,7155054.64985000000
25143,1512853.06654000000,7135579.36930000000
25144,1518976.07709000000,7135662.29900000000
25145,1519018.96223000000,7136683.11133000000
25146,1520759.42426000000,7138296.62822000000
25147,1523383.44067000000,7138359.94275000000
25148,1523371.44777000000,7140498.22262000000
25149,1524726.47051000000,7142523.75477000000
25150,1524338.30232000000,7144719.36917000000
25151,1525699.89606000000,7146852.50841000000
25152,1525702.26194000000,7149006.93894000000
25153,1528134.84746000000,7149029.75818000000
25154,1528234.84826000000,7151803.60754000000
25155,1512592.48322000000,7147387.34174000000
25156,1528350.28106000000,7145288.84681000000
25157,1529856.71547000000,7143029.69014000000
25158,1530125.37532000000,7140730.50170000000
25159,1527935.53507000000,7137524.42125000000
25160,1530510.75582000000,7132665.23092000000
25161,1544290.06001000000,7162420.54805000000
25162,1538612.87212000000,7187044.69062000000
25163,1539490.30232000000,7201652.56583000000
25164,1544292.10904000000,7173619.83736000000
25165,1622436.68745000000,7208213.39151000000
25166,1618444.55676000000,7208153.86025000000
25169,1620629.00890000000,7208161.77688000000
25170,1620650.60935000000,7204322.37647000000
25171,1614173.97728000000,7204285.56632000000
25172,1618414.95148000000,7204309.79970000000
25173,1615842.31693000000,7204293.45307000000
25174,1599900.71783000000,7194683.30160000000
25176,1602107.79190000000,7196743.48304000000
25177,1602146.85211000000,7197906.62117000000
25178,1602228.43547000000,7199617.25487000000
25179,1596750.21703000000,7200285.36972000000
25180,1602141.88206000000,7194737.07128000000
25181,1597644.17370000000,7198866.26251000000
25182,1603855.74992000000,7235860.90269000000
25183,1614969.96983000000,7231519.05948000000
25184,1616057.70831000000,7230751.33019000000
25185,1613014.22649000000,7233298.96774000000
25186,1612985.84190000000,7234404.32235000000
25187,1612652.06407000000,7234778.31533000000
25188,1611435.71180000000,7234837.78730000000
25189,1552738.43024000000,7335978.26393000000
25190,1552516.82070000000,7336801.23248000000
25191,1550505.27561000000,7337064.49092000000
25192,1549249.73132000000,7336637.97420000000
25193,1548668.59636000000,7337111.84228000000
25194,1548837.82455000000,7337864.74033000000
25195,1550723.09625000000,7339437.21437000000
25196,1550159.34850000000,7341104.04084000000
25197,1550631.71324000000,7342777.01303000000
25198,1549023.82209000000,7344424.02283000000
25199,1547279.01861000000,7344437.35119000000
25200,1547160.06080000000,7344902.04101000000
25201,1545926.04942000000,7345104.04157000000
25202,1544927.45462000000,7344796.07161000000
25203,1544838.29499000000,7344120.80930000000
25204,1544188.42957000000,7343861.43609000000
25205,1543719.38376000000,7344533.17801000000
25206,1544458.93940000000,7345374.94018000000
25207,1544058.16624000000,7346303.05890000000
25208,1542916.77125000000,7346575.81803000000
25209,1541826.19615000000,7346104.21088000000
25210,1541132.16723000000,7345425.81733000000
25211,1540201.95311000000,7345373.89365000000
25212,1539456.01214000000,7345648.91273000000
25213,1538503.95273000000,7345364.17919000000
25214,1537454.11534000000,7345893.11521000000
25215,1536081.49224000000,7345908.56112000000
25216,1534386.42381000000,7345387.21815000000
25237,1508396.67484000000,7306920.75237000000
25238,1509312.59585000000,7307967.90355000000
25241,1516452.42963000000,7293281.81293000000
25242,1519263.45138000000,7294317.63353000000
25243,1519199.12068000000,7291450.44861000000
25244,1519266.05465000000,7291492.39833000000
25245,1519325.86231000000,7294317.98937000000
25246,1520691.61811000000,7289502.67551000000
25247,1519970.91524000000,7290375.93996000000
25248,1521757.80702000000,7289064.73316000000
25249,1521801.21354000000,7289096.16569000000
25250,1520005.90838000000,7290426.04406000000
25251,1522569.71734000000,7288022.84481000000
25252,1522627.82736000000,7288047.57239000000
25253,1525303.53978000000,7283226.85594000000
25254,1525356.17365000000,7283294.79068000000
25255,1526373.16218000000,7281284.26409000000
25256,1526433.34266000000,7281323.62785000000
25257,1525615.18951000000,7282076.02779000000
25258,1527820.34436000000,7278501.79689000000
25259,1527883.53168000000,7278553.44005000000
25260,1528686.22499000000,7276425.72545000000
25261,1528734.04775000000,7276474.11294000000
25262,1530846.77234000000,7275138.89177000000
25263,1530903.89740000000,7275174.56220000000
25264,1531355.80394000000,7272351.08438000000
25265,1531410.74498000000,7272392.10242000000
25266,1530840.40649000000,7273516.71346000000
25267,1538012.12093000000,7265937.21520000000
25268,1536730.07521000000,7266463.40562000000
25269,1536750.76100000000,7266522.89935000000
25270,1539078.28714000000,7266007.61185000000
25271,1539051.29326000000,7266065.68786000000
25272,1541834.82803000000,7265812.77171000000
25273,1541791.61375000000,7265873.80716000000
25274,1576183.50121000000,7261449.95645000000
25275,1576184.94680000000,7261507.97922000000
25276,1577153.64648000000,7261524.96181000000
25277,1577141.98562000000,7261591.06719000000
25283,1592878.91411000000,7244425.43396000000
25284,1585983.75876000000,7248384.36683000000
25285,1598417.11811000000,7233267.12460000000
25286,1590596.40918000000,7253725.11483000000
25299,1582782.66140000000,7262854.99119000000
25301,1584681.12688000000,7261779.61363000000
25302,1582836.46359000000,7263931.94344000000
25303,1584663.35862000000,7261947.30542000000
25304,1583109.15537000000,7263201.70797000000
25305,1584151.84655000000,7262683.04806000000
25306,1583493.62107000000,7263128.94674000000
25308,1583700.43887000000,7262957.43134000000
25309,1578557.78873000000,7261217.81416000000
25313,1501481.84059000000,7307063.06008000000
25320,1497328.23015000000,7305887.81234000000
25325,1558057.38662000000,7165310.81747000000
25326,1558070.30236000000,7165585.61978000000
25327,1556488.87909000000,7163971.73419000000
25328,1558021.48264000000,7163980.34548000000
25329,1558051.53040000000,7168925.65056000000
25330,1549527.25090000000,7167720.97711000000
25331,1549498.77695000000,7175355.38511000000
25332,1546836.52902000000,7178232.28754000000
25333,1544248.55600000000,7178188.80389000000
25334,1549490.10890000000,7171754.94238000000
25335,1544278.93037000000,7167648.09262000000
25336,1544291.52952000000,7165406.96289000000
25337,1549780.69733000000,7219905.36120000000
25338,1555442.26302000000,7219635.47439000000
25339,1554774.00172000000,7214281.14320000000
25344,1518822.06831000000,7296668.97790000000
25345,1519301.26924000000,7295503.69584000000
25354,1536732.99912000000,7264720.27853000000
25362,1533023.91040000000,7248022.38112000000
25410,1516090.49052000000,7229024.59835000000
25411,1518904.83756000000,7231195.08392000000
25437,1599048.16485000000,7215446.20700000000
25449,1599933.65862000000,7190821.69349000000
25450,1600581.72780000000,7188074.30662000000
25451,1599960.85680000000,7186696.37450000000
25452,1599949.02726000000,7188088.87850000000
25473,1485018.18635000000,7290489.72296000000
25474,1485171.39878000000,7278329.79233000000
25478,1483300.28676000000,7298493.26805000000
25491,1513338.63716000000,7198118.15267000000
25492,1510449.02765000000,7199432.10979000000
25493,1514211.35812000000,7197352.91138000000
25494,1514230.14361000000,7153004.92043000000
25495,1514332.56889000000,7149868.48377000000
25496,1514584.69655000000,7146168.37501000000
25497,1546891.57811000000,7147650.30411000000
25498,1548242.63526000000,7149306.97138000000
25499,1549064.95315000000,7149827.19554000000
25500,1553232.16461000000,7147799.01757000000
25501,1514343.86479000000,7153006.16830000000
25502,1514413.36123000000,7197393.18821000000
25503,1546820.08063000000,7147708.45952000000
25504,1514649.80129000000,7146225.78491000000
25505,1553112.17982000000,7147963.23902000000
25506,1549034.39176000000,7149918.70813000000
25507,1548185.47718000000,7149386.57234000000
25508,1514433.45796000000,7149926.88664000000
25509,1514001.16956000000,7151558.99574000000
25510,1514655.70927000000,7151547.55227000000
25511,1513421.02105000000,7198257.18785000000
25512,1510503.15137000000,7199654.12722000000
25520,1512067.42323000000,7199297.63556000000
25521,1517512.85433000000,7151603.99225000000
25522,1512466.16110000000,7155873.48281000000
25523,1508294.07373000000,7151482.90096000000
25524,1515690.06098000000,7145003.39377000000
25525,1515706.24175000000,7145098.69914000000
25526,1542310.57138000000,7146519.19905000000
25527,1542300.50712000000,7146613.10862000000
25528,1549969.03976000000,7149683.49810000000
25529,1549979.06559000000,7149779.19313000000
25530,1528365.56573000000,7145927.62229000000
25531,1526965.47606000000,7145500.44850000000
25532,1529800.46305000000,7145671.24088000000
25533,1529841.46329000000,7145747.93529000000
25534,1526946.52374000000,7145588.32406000000
25535,1553437.27130000000,7147177.23293000000
25536,1553372.81853000000,7147222.67537000000
25537,1553343.27949000000,7147588.94228000000
25538,1554136.07736000000,7148344.57762000000
25539,1553728.81507000000,7147453.69313000000
25540,1553929.45055000000,7147610.55271000000
25541,1554089.67244000000,7148445.08625000000
25542,1553595.69406000000,7147875.49980000000
25543,1553793.16531000000,7147408.25008000000
25544,1521298.47942000000,7189005.21822000000
25545,1501630.47845000000,7189064.73925000000
25546,1512160.66239000000,7188953.68939000000
25547,1521382.39499000000,7180320.21734000000
25548,1521435.34670000000,7170915.39981000000
25549,1521484.00038000000,7162265.72449000000
25550,1521612.11237000000,7151694.29690000000
25551,1512340.54503000000,7162147.50913000000
25552,1512111.52970000000,7179714.02743000000
25553,1501469.30424000000,7162098.54334000000
25554,1501529.41247000000,7151405.66501000000
25555,1506139.37078000000,7162124.80998000000
25556,1514381.02114000000,7160682.50379000000
25557,1514419.25465000000,7163731.24405000000
25558,1514280.71350000000,7163730.46488000000
25559,1514297.54384000000,7160737.46217000000
25560,1513919.38868000000,7162151.09401000000
25561,1514699.87460000000,7162155.48282000000
25562,1517973.05800000000,7188986.46770000000
25563,1514396.08066000000,7187404.70707000000
25564,1514363.92728000000,7190542.16424000000
25565,1514268.16102000000,7190557.47488000000
25566,1514294.94782000000,7187389.67766000000
25567,1514661.99991000000,7188967.79614000000
25568,1513967.95835000000,7188963.88209000000
25569,1513983.43663000000,7170817.75255000000
25570,1514619.63951000000,7170821.33340000000
25571,1514414.98095000000,7169412.56596000000
25572,1514309.59404000000,7169388.13573000000
25573,1514371.53911000000,7172211.42527000000
25574,1514250.26610000000,7172221.78900000000
25575,1528327.17514000000,7155340.34743000000
25576,1529004.64768000000,7158293.83344000000
25577,1526929.43246000000,7162215.07639000000
25578,1501714.07920000000,7170683.51526000000
25579,1501662.82113000000,7179782.94229000000
25580,1507358.34853000000,7179691.23355000000
25581,1464379.67348000000,7259364.21148000000
25584,1595082.76001000000,7178699.19365000000
25585,1484591.16077000000,7259166.26772000000
25586,1552460.38994000000,7308297.43363000000
25587,1552061.90885000000,7307531.32676000000
25588,1550288.08598000000,7307507.40290000000
25589,1549843.09929000000,7307092.84364000000
25590,1548812.18739000000,7331452.49629000000
25591,1547972.82327000000,7331314.04376000000
25592,1546286.35770000000,7330722.03675000000
25593,1544255.68990000000,7330223.53579000000
